rank,qini
489,1.992302637754623
490,1.992302637754623
491,1.992302637754623
492,1.992302637754623
493,1.992302637754623
494,1.992302637754623
495,1.992302637754623
496,1.992302637754623
497,1.992302637754623
498,1.992302637754623
499,1.992302637754623
500,1.992302637754623
501,1.992302637754623
502,1.992302637754623
503,1.992302637754623
504,1.992302637754623
505,1.992302637754623
506,1.992302637754623
507,1.992302637754623
508,1.992302637754623
509,1.992302637754623
510,1.992302637754623
511,1.992302637754623
512,1.992302637754623
513,1.992302637754623
514,1.992302637754623
515,1.992302637754623
516,1.992302637754623
517,1.992302637754623
518,1.992302637754623
519,1.992302637754623
520,1.992302637754623
521,1.992302637754623
522,1.992302637754623
523,1.992302637754623
524,1.992302637754623
525,1.992302637754623
526,1.992302637754623
527,1.992302637754623
528,1.992302637754623
529,1.992302637754623
530,1.992302637754623
531,1.992302637754623
532,1.992302637754623
533,1.992302637754623
534,1.992302637754623
535,1.992302637754623
536,1.992302637754623
537,1.992302637754623
538,1.992302637754623
539,1.992302637754623
540,1.992302637754623
541,1.992302637754623
542,1.992302637754623
543,1.992302637754623
544,1.992302637754623
545,1.992302637754623
546,1.992302637754623
547,1.992302637754623
548,1.992302637754623
549,1.992302637754623
550,1.992302637754623
551,1.992302637754623
552,1.992302637754623
553,1.992302637754623
554,1.992302637754623
555,1.992302637754623
556,1.992302637754623
557,1.992302637754623
558,1.992302637754623
559,1.992302637754623
560,1.992302637754623
561,1.992302637754623
562,1.992302637754623
563,1.992302637754623
564,1.992302637754623
565,1.992302637754623
566,1.992302637754623
567,1.992302637754623
568,1.992302637754623
569,1.992302637754623
570,1.992302637754623
571,1.992302637754623
572,1.992302637754623
573,2.992302637754623
574,2.992302637754623
575,2.992302637754623
576,2.992302637754623
577,2.992302637754623
578,2.992302637754623
579,2.992302637754623
580,2.992302637754623
581,2.992302637754623
582,2.992302637754623
583,3.992302637754623
584,3.992302637754623
585,3.992302637754623
586,3.992302637754623
587,3.992302637754623
588,3.992302637754623
589,3.992302637754623
590,3.992302637754623
591,3.992302637754623
592,3.992302637754623
593,3.992302637754623
594,3.992302637754623
595,3.992302637754623
596,3.992302637754623
597,3.992302637754623
